timestamp,equity,returns,weight_BTC/USDT,weight_ETH/USDT,weight_SOL/USDT,weight_AVAX/USDT,weight_MATIC/USDT
2023-11-28 08:00:00,9947.011793460011,-1.4690011148365474e-06,0.01450244511953726,0.0033096233106789247,0.0,0.0886964163774023,0.0814155567614661
2023-11-28 09:00:00,9970.24034020142,-2.841814968761313e-06,0.014502465028751414,0.0033096278541885687,0.0,0.08869653814141754,0.08141566853018799
2023-11-28 10:00:00,9972.145864878428,-2.79951029519224e-07,0.014502427875398823,0.0033096193753699432,0.0,0.08869631091289132,0.08141545995426429
2023-11-28 11:00:00,9985.193851474645,-1.5937684095847144e-06,0.014502446928970987,0.0033096237236123296,0.0,0.08869642744383185,0.08141556691948107
2023-11-28 12:00:00,9983.281474709416,-2.3260672464324356e-07,0.014502427188791297,0.003309619218678278,0.0,0.08869630671362513,0.08141545609970502
2023-11-28 13:00:00,9999.751983981536,-2.0088545776034485e-06,0.014502452948748204,0.0033096250973941184,0.0,0.08869646426056602,0.08141560071402465
2023-11-28 14:00:00,9994.720162829306,-6.119447988229458e-07,0.014502432690117466,0.0033096204741436277,0.0,0.0886963403595319,0.08141548698370625
2023-11-28 15:00:00,9996.234641391491,-3.5365553748418464e-07,0.014502428944293514,0.0033096196193038974,0.0,0.08869631745021159,0.08141546595495283
2023-11-28 16:00:00,10015.404687230035,-2.3344768490528723e-06,0.014502457671080897,0.0033096261750842765,0.0,0.08869649314217759,0.08141562722481938
2023-11-28 17:00:00,10029.165682812909,-1.6740655092872942e-06,0.014502448093477362,0.003309623989365961,0.0,0.08869643456590967,0.0814155734569259
2023-11-28 18:00:00,10020.290356104884,-1.077141545353928e-06,0.014502439436609236,0.003309622013769961,0.0,0.08869638162082533,0.0814155248579667
2023-11-28 19:00:00,10028.00984346138,-9.391418623457214e-07,0.014502437435275314,0.0033096215570427444,0.0,0.08869636938074128,0.08141551362263955
2023-11-28 20:00:00,10029.890783016213,-3.3941060923799686e-07,0.014502428737707386,0.0033096195721585868,0.0,0.08869631618673848,0.08141546479519496
2023-11-28 21:00:00,10022.088130492395,-9.471072250872079e-07,0.014502437550792597,0.0033096215834051046,0.0,0.0886963700872407,0.08141551427114425
2023-11-28 22:00:00,10016.49905547555,-6.78597625893387e-07,0.01450243365674626,0.0033096206947393378,0.0,0.08869634627139777,0.08141549241028231
2023-11-28 23:00:00,10019.111980114729,-6.450461408479115e-07,0.014502433170167759,0.0033096205836965755,0.0,0.0886963432955017,0.08141548967866988
2023-11-29 00:00:00,10030.269412016172,-1.3568338506308151e-06,0.014502443492835458,0.0033096229394470283,0.0,0.08869640642855443,0.08141554762929346
2023-11-29 01:00:00,10028.677357048553,-9.117768944692509e-07,0.014502437038416216,0.003309621466474974,0.0,0.08869636695356578,0.0814155113947046
2023-11-29 02:00:00,10027.557019163964,-2.952601235559766e-07,0.014502428097417926,0.003309619426037232,0.0,0.08869631227075188,0.08141546120066159
2023-11-29 03:00:00,10031.539744601774,-4.91375316269286e-07,0.014502430941565801,0.0033096200751042025,0.0,0.0886963296654548,0.08141547716747831
2023-11-29 04:00:00,10030.01327675716,-1.9257119600452118e-07,0.014502426608178848,0.0033096190861758973,0.0,0.08869630316262093,0.08141545284019358
2023-11-29 05:00:00,10034.024052438299,-5.286806455237551e-07,0.014502431482584047,0.0033096201985707355,0.0,0.08869633297430234,0.08141548020471111
2023-11-29 06:00:00,10055.492567308615,-2.6039926709107568e-06,0.014502461579732874,0.0033096270670832178,0.0,0.0886965170473481,0.08141564916767619
2023-11-29 07:00:00,10049.17449259231,-1.143963677760311e-06,0.014502440405694275,0.0033096222349262155,0.0,0.08869638754771347,0.08141553029833193
2023-11-29 08:00:00,10075.212643867288,-3.152218603190822e-06,0.014502469530383456,0.0033096288815123213,0.0,0.08869656567323211,0.08141569380198706
2023-11-29 09:00:00,10066.157435775734,-1.1860481648418882e-06,0.014502441016022763,0.003309622374210135,0.0,0.08869639128045988,0.08141553372466682
2023-11-29 10:00:00,10036.399187714893,-3.6070063394957796e-06,0.014502476125952535,0.0033096303866963776,0.0,0.08869660601148795,0.0814157308289797
2023-11-29 11:00:00,10050.41535421498,-1.701850477930321e-06,0.014502448496428115,0.003309624081323916,0.0,0.08869643703034152,0.08141557571905891
2023-11-29 12:00:00,10049.153711819736,-1.3234293631284267e-06,0.014502443008388124,0.003309622828890624,0.0,0.08869640346569252,0.0814155449096452
2023-11-29 13:00:00,10049.389473646406,-9.136879283399803e-08,0.014502425140498288,0.0033096187512344616,0.0,0.08869629418634109,0.08141544460075335
2023-11-29 14:00:00,10039.00211012996,-1.2588231353083734e-06,0.014502442071438807,0.0033096226150681083,0.0,0.08869639773534524,0.08141553964968734
2023-11-29 15:00:00,10050.380789913814,-1.8623785041752605e-06,0.014502450824481886,0.0033096246126123265,0.0,0.088696451268632,0.08141558878856493
2023-11-29 16:00:00,10029.47804573736,-2.5469038727798855e-06,0.014502460751802664,0.003309626878140105,0.0,0.08869651198375764,0.08141564451974279
2023-11-29 17:00:00,10043.082727449768,-1.6949189341076189e-06,0.014502448395903587,0.003309624058383073,0.0,0.08869643641553723,0.08141557515472231
2023-11-29 18:00:00,10051.263307666575,-1.0834799735602898e-06,0.014502439528532009,0.003309622034747786,0.0,0.08869638218302159,0.08141552537401375
2023-11-29 19:00:00,10049.835562137245,-2.0152176588593592e-07,0.014502426737983855,0.0033096191157988802,0.0,0.08869630395650356,0.08141545356890843
2023-11-29 20:00:00,10034.760765014835,-1.827635220238047e-06,0.014502450320618195,0.0033096244976248894,0.0,0.08869644818702038,0.08141558595991483
2023-11-29 21:00:00,10043.816659952681,-1.1001528026560075e-06,0.01450243977032897,0.0033096220899286096,0.0,0.08869638366184283,0.08141552673144237
2023-11-29 22:00:00,10045.429522523365,-3.6613828564601937e-07,0.014502429125323749,0.0033096196606170595,0.0,0.08869631855738577,0.08141546697124197
2023-11-29 23:00:00,10048.09031986516,-5.528902686885432e-07,0.014502431833682645,0.003309620278695437,0.0,0.08869633512160832,0.08141548217575027
2023-11-30 00:00:00,10047.77619971052,-3.0321107558975093e-07,0.014502428212726067,0.003309619452351866,0.0,0.08869631297597223,0.08141546184799223
2023-11-30 01:00:00,10032.34492339641,-1.879996146623727e-06,0.014502451079981356,0.0033096246709202193,0.0,0.08869645283125731,0.08141559022291836
2023-11-30 02:00:00,10062.478480458269,-3.652785344075536e-06,0.014502476789863881,0.003309630538208516,0.0,0.08869661007194511,0.08141573455612443
2023-11-30 03:00:00,10068.654919206136,-1.2853906622327833e-06,0.014502442456733324,0.00330962270299671,0.0,0.08869640009179222,0.08141554181269967
2023-11-30 04:00:00,10060.572064788932,-9.77102371185981e-07,0.014502437985795754,0.0033096216826777845,0.0,0.08869637274770388,0.08141551671321688
2023-11-30 05:00:00,10055.700529967908,-5.891281014772694e-07,0.01450243235921965,0.003309620398628974,0.0,0.08869633833577317,0.08141548512607265
2023-11-30 06:00:00,10053.945976372628,-2.600508244051035e-07,0.01450242758679746,0.0033096193095078215,0.0,0.08869630914781608,0.08141545833407951
2023-11-30 07:00:00,10045.3176529324,-1.0579858568932935e-06,0.014502439158804732,0.0033096219503718064,0.0,0.0886963799217833,0.08141552329839465
2023-11-30 08:00:00,10037.954596645572,-8.921272004458187e-07,0.014502436753447511,0.0033096214014418667,0.0,0.08869636521070776,0.08141550979491327
2023-11-30 09:00:00,10050.343634134755,-1.5057782122357593e-06,0.0145024456528959,0.0033096234323974467,0.0,0.08869641963940396,0.08141555975569847
2023-11-30 10:00:00,10053.980490606331,-9.729050932089198e-07,0.014502437924924932,0.0033096216687863705,0.0,0.0886963723754202,0.08141551637149301
2023-11-30 11:00:00,10069.363959381144,-1.8635142915861511e-06,0.014502450840953616,0.0033096246163713643,0.0,0.0886964513693725,0.0814155888810359
2023-11-30 12:00:00,10068.501740106194,-5.054161343039302e-07,0.014502431145191895,0.0033096201215739992,0.0,0.08869633091082445,0.08141547831061877
2023-11-30 13:00:00,10057.691875889512,-1.3074749964283136e-06,0.014502442777010528,0.0033096227760876194,0.0,0.08869640205059572,0.08141554361071003
2023-11-30 14:00:00,10057.223275057895,-6.903104727809933e-08,0.014502424816546783,0.0033096186773050353,0.0,0.08869629220506571,0.08141544278211575
2023-11-30 15:00:00,10061.383144129173,-7.909522693199975e-07,0.01450243528616331,0.0033096210665908847,0.0,0.08869635623685201,0.08141550155769815
2023-11-30 16:00:00,10052.988396050285,-1.1194805973068473e-06,0.014502440050629463,0.0033096221538963773,0.0,0.08869638537615025,0.08141552830502671
2023-11-30 17:00:00,10059.209218367205,-7.545409415032881e-07,0.014502434758109988,0.003309620946083097,0.0,0.08869635300729747,0.08141549859324941
2023-11-30 18:00:00,10054.51860940124,-5.88066004413129e-07,0.014502432343816655,0.0033096203951138337,0.0,0.088696338241569,0.08141548503960143
2023-11-30 19:00:00,10051.374732207376,-1.3895601963179667e-06,0.014502443967448098,0.003309623047759044,0.0,0.08869640933126773,0.08141555029373052
2023-11-30 20:00:00,10063.780695172796,-2.203316037375903e-06,0.014502455768922588,0.003309625740990064,0.0,0.08869648150864794,0.08141561654625608
2023-11-30 21:00:00,10064.109002427538,-5.468429396593135e-07,0.014502431745981623,0.003309620258681063,0.0,0.0886963345852321,0.08141548168340379
2023-11-30 22:00:00,10061.532933862169,-3.7943071854358875e-07,0.014502429318096387,0.0033096197046099743,0.0,0.0886963197363761,0.081415468053452
2023-11-30 23:00:00,10065.39426141311,-4.6797473311657586e-07,0.0145024306022003,0.0033096199976571264,0.0,0.08869632758990799,0.08141547526230776
2023-12-01 00:00:00,10051.031163758218,-1.756234784248098e-06,0.014502449285135102,0.003309624261315842,0.0,0.08869644185404417,0.08141558014679628
2023-12-01 01:00:00,10101.379838580999,-6.079352678295869e-06,0.01450251198131427,0.0033096385692986926,0.0,0.08869682530155022,0.08141593211808745
2023-12-01 02:00:00,10103.839970737177,-3.1231064291843515e-07,0.014502428344691932,0.00330961948246798,0.0,0.08869631378307055,0.08141546258883793
2023-12-01 03:00:00,10119.85440393963,-1.939261623908387e-06,0.014502451939477712,0.0033096248670670863,0.0,0.0886964580879051,0.08141559504806152
2023-12-01 04:00:00,10125.713734956495,-9.42308789326405e-07,0.014502437481203516,0.0033096215675240837,0.0,0.08869636966163649,0.08141551388047677
2023-12-01 05:00:00,10111.417860578002,-1.938160687122531e-06,0.014502451923511397,0.0033096248634233915,0.0,0.08869645799025572,0.08141559495842793
2023-12-01 06:00:00,10120.2396786291,-1.0665339860968393e-06,0.014502439282773586,0.003309621978662913,0.0,0.0886963806799722,0.0814155239943458
2023-12-01 07:00:00,10118.298186862425,-2.7846894401094537e-07,0.014502427853904981,0.0033096193704648027,0.0,0.08869631078143576,0.08141545983359959
2023-12-01 08:00:00,10119.858764540706,-2.2922269375174993e-07,0.014502427139714625,0.003309619207478422,0.0,0.08869630641347405,0.08141545582419255
2023-12-01 09:00:00,10138.776329203132,-2.2756654859211857e-06,0.014502456818169657,0.003309625980440207,0.0,0.08869648792580406,0.08141562243664446
2023-12-01 10:00:00,10124.785984854894,-1.6804879746358488e-06,0.01450244818661899,0.003309624010621942,0.0,0.0886964351355604,0.08141557397981547
2023-12-01 11:00:00,10129.580990473565,-5.777916506125251e-07,0.014502432194813451,0.003309620361109603,0.0,0.08869633733027091,0.08141548420310946
2023-12-01 12:00:00,10126.101154019645,-9.386213353031316e-07,0.014502437427726394,0.0033096215553199953,0.0,0.08869636933457238,0.08141551358026053
2023-12-01 13:00:00,10128.648669852551,-3.449191335053601e-07,0.014502428817594393,0.003309619590389713,0.0,0.08869631667532446,0.08141546524367418
2023-12-01 14:00:00,10120.654972563298,-9.60846689299651e-07,0.01450243775004851,0.0033096216288775768,0.0,0.08869637130588248,0.08141551538975088
2023-12-01 15:00:00,10126.02668827035,-1.0280508535685908e-06,0.01450243872467372,0.0033096218512981613,0.0,0.08869637726665412,0.08141552086121816
2023-12-01 16:00:00,10139.039657902667,-1.9077474879741433e-06,0.0145024514824446,0.0033096247627669184,0.0,0.08869645529270755,0.0814155924823145
2023-12-01 17:00:00,10129.454193940386,-1.6346770775548103e-06,0.014502447522247743,0.0033096238590048497,0.0,0.0886964310722905,0.0814155702500889
2023-12-01 18:00:00,10124.013175206379,-7.540302184542213e-07,0.014502434750703255,0.003309620944392795,0.0,0.08869635296199817,0.0814154985516686
2023-12-01 19:00:00,10124.75097468844,-3.5504502175263836e-07,0.014502428964444418,0.003309619623902563,0.0,0.08869631757345378,0.08141546606807838
2023-12-01 20:00:00,10123.058335237238,-2.0755063710558063e-07,0.014502426825417135,0.0033096191357521523,0.0,0.08869630449124226,0.08141545405975181
2023-12-01 21:00:00,10127.263710546767,-7.356355336953997e-07,0.014502434483935343,0.0033096208835133164,0.0,0.0886963513304555,0.08141549705405507
2023-12-01 22:00:00,10120.219199790547,-8.466689105255683e-07,0.014502436094190977,0.0033096212509920097,0.0,0.08869636117871925,0.0814155060939003
2023-12-01 23:00:00,10129.16315453497,-1.140146914551997e-06,0.01450244035034183,0.003309622222294157,0.0,0.08869638720917998,0.08141552998758776
2023-12-02 00:00:00,10133.377916921749,-7.40056479918866e-07,0.014502434548049871,0.0033096208981449834,0.0,0.08869635172257759,0.0814154974139889
2023-12-02 01:00:00,10146.273123569565,-1.5654646512850245e-06,0.014502446518496592,0.003309623629937393,0.0,0.0886964249333857,0.08141556461511092
2023-12-02 02:00:00,10142.96060659131,-6.051673829923514e-07,0.014502432591828386,0.003309620451712939,0.0,0.08869633975839958,0.08141548643191933
2023-12-02 03:00:00,10142.102512891266,-1.4167245006639365e-06,0.014502444361397457,0.0033096231376627786,0.0,0.0886964117406474,0.08141555250533042
2023-12-02 04:00:00,10142.670163743576,-2.0359763017653369e-07,0.014502426768088935,0.003309619122669202,0.0,0.0886963041406251,0.0814154537379159
2023-12-02 05:00:00,10142.325301677842,-7.493256978535725e-07,0.014502434682476199,0.003309620928822604,0.0,0.08869635254472402,0.08141549816864743
2023-12-02 06:00:00,10137.207102610872,-7.028963122025044e-07,0.014502434009136598,0.003309620775158829,0.0,0.08869634842660397,0.08141549438857322
2023-12-02 07:00:00,10140.706581127604,-1.1826107596247201e-06,0.01450244096617194,0.003309622362833609,0.0,0.08869639097557408,0.0814155334448083
2023-12-02 08:00:00,10138.982636891455,-8.331895840494283e-07,0.014502435898707746,0.003309621206380508,0.0,0.08869635998315105,0.0814155049964732
2023-12-02 09:00:00,10152.088555923852,-1.5746845893512216e-06,0.014502446652208463,0.003309623660451966,0.0,0.08869642575116252,0.08141556536575856
2023-12-02 10:00:00,10143.595854080198,-1.0238586860496945e-06,0.014502438663877008,0.0033096218374236578,0.0,0.08869637689482367,0.0814155205199103
2023-12-02 11:00:00,10144.647657930835,-3.014514216515671e-07,0.014502428187206803,0.003309619446528079,0.0,0.08869631281989736,0.08141546170472913
2023-12-02 12:00:00,10145.101598896768,-3.0887174320148337e-07,0.014502428294819519,0.003309619471086527,0.0,0.08869631347805271,0.08141546230885822
2023-12-02 13:00:00,10144.19347466982,-1.1446424909433107e-06,0.014502440415538734,0.0033096222371728334,0.0,0.08869638760792183,0.08141553035359793
2023-12-02 14:00:00,10130.8956680717,-1.6156423604313922e-06,0.01450244724619731,0.003309623796006993,0.0,0.08869642938397629,0.08141556870036402
2023-12-02 15:00:00,10134.15474134426,-5.321657266533744e-07,0.014502431533126227,0.0033096202101050355,0.0,0.08869633328341642,0.08141548048845078
2023-12-02 16:00:00,10134.962976076393,-1.958723875263836e-07,0.014502426656054144,0.003309619097101586,0.0,0.08869630345542448,0.08141545310896164
2023-12-02 17:00:00,10141.807318586187,-8.23118899405694e-07,0.014502435752658168,0.003309621173050329,0.0,0.08869635908991724,0.08141550417656267
2023-12-02 18:00:00,10157.098700955718,-1.836320756105752e-06,0.01450245044657998,0.0033096245263708043,0.0,0.08869644895739798,0.08141558666705412
2023-12-02 19:00:00,10170.413533411227,-1.5971825776609226e-06,0.01450244697848486,0.0033096237349119597,0.0,0.08869642774665686,0.08141556719744794
2023-12-02 20:00:00,10172.186121759085,-3.8494160458731777e-07,0.014502429398017653,0.0033096197228489185,0.0,0.08869632022517158,0.08141546850212354
2023-12-02 21:00:00,10177.257908356361,-6.417219407460747e-07,0.014502433121958739,0.003309620572694729,0.0,0.08869634300065714,0.08141548940802833
2023-12-02 22:00:00,10156.40595141042,-2.497661425470005e-06,0.01450246003766422,0.003309626715165571,0.0,0.0886965076161134,0.0814156405106272
2023-12-02 23:00:00,10164.824093713025,-1.0107322052302887e-06,0.014502438473510832,0.003309621793979926,0.0,0.0886963757305512,0.08141551945120996
2023-12-03 00:00:00,10190.97112647066,-3.2012122082914714e-06,0.014502470240913997,0.003309629043663491,0.0,0.08869657001881054,0.08141569779084816
2023-12-03 01:00:00,10183.366364288335,-9.421217470309581e-07,0.014502437478490943,0.0033096215669050446,0.0,0.08869636964504649,0.08141551386524862
2023-12-03 02:00:00,10169.547649887398,-1.652931547805356e-06,0.014502447786982679,0.0033096239194203795,0.0,0.08869643269139954,0.08141557173628947
2023-12-03 03:00:00,10164.90743654746,-5.935211964162151e-07,0.014502432422930256,0.003309620413168459,0.0,0.08869633872542483,0.08141548548373881
2023-12-03 04:00:00,10161.271882010235,-4.6240577538904493e-07,0.01450243052143684,0.0033096199792259843,0.0,0.08869632709596167,0.0814154748089082
2023-12-03 05:00:00,10159.980448503173,-6.506864676506583e-07,0.014502433251966276,0.0033096206023639305,0.0,0.0886963437957784,0.08141549013788014
2023-12-03 06:00:00,10154.203763536747,-7.109367145066231e-07,0.01450243412574208,0.0033096208017695306,0.0,0.08869634913975881,0.08141549504318701
2023-12-03 07:00:00,10162.496161027451,-9.953691364661416e-07,0.01450243825070865,0.0033096217431339277,0.0,0.08869637436790133,0.0814155182004165
2023-12-03 08:00:00,10153.18857438262,-1.1150241540521618e-06,0.01450243998600009,0.003309622139147217,0.0,0.0886963849808794,0.08141552794220262
2023-12-03 09:00:00,10155.832269878103,-6.283765158712952e-07,0.014502432928417486,0.0033096205285264085,0.0,0.088696341816966,0.08141548832150335
2023-12-03 10:00:00,10156.766455642035,-6.757666835796532e-07,0.014502433615690683,0.003309620685369986,0.0,0.08869634602030335,0.0814154921797996
2023-12-03 11:00:00,10150.506715842113,-7.500969233826346e-07,0.014502434693660858,0.0033096209313750696,0.0,0.08869635261312897,0.0814154982314372
2023-12-03 12:00:00,10135.822285222288,-1.7624005022154193e-06,0.014502449374553267,0.003309624281722088,0.0,0.08869644240092238,0.08141558064878268
2023-12-03 13:00:00,10144.643450240426,-1.0609858052206222e-06,0.014502439202311349,0.0033096219603005123,0.0,0.08869638018786812,0.08141552354263726
2023-12-03 14:00:00,10131.70666855823,-1.5531689665435816e-06,0.014502446340178802,0.0033096235892432413,0.0,0.08869642384280073,0.08141556361404925
2023-12-03 15:00:00,10138.613950226252,-8.313320486067203e-07,0.014502435871768934,0.0033096212002327644,0.0,0.08869635981839429,0.08141550484524089
2023-12-03 16:00:00,10138.858921760366,-6.318651308169781e-07,0.01450243297901092,0.003309620540072407,0.0,0.08869634212639357,0.08141548860553081
2023-12-03 17:00:00,10126.221952613492,-1.5181099708706343e-06,0.01450244583173683,0.0033096234732109863,0.0,0.08869642073318845,0.08141556075969701
2023-12-03 18:00:00,10132.169299277946,-7.235774296143071e-07,0.014502434309063351,0.003309620843605535,0.0,0.08869635026094491,0.08141549607233783
2023-12-03 19:00:00,10135.84592058634,-4.4259496513519525e-07,0.014502430234131815,0.0033096199136597028,0.0,0.08869632533881479,0.08141547319600098
2023-12-03 20:00:00,10143.548579061417,-9.634154241068994e-07,0.014502437787301462,0.003309621637379125,0.0,0.08869637153372016,0.08141551559888595
2023-12-03 21:00:00,10151.819853819794,-9.939493204007238e-07,0.014502438230117834,0.0033096217384348697,0.0,0.08869637424196868,0.08141551808482132
2023-12-03 22:00:00,10169.373382743768,-2.1054479135300277e-06,0.014502454349591461,0.003309625417082521,0.0,0.08869647282807142,0.08141560857824566
2023-12-03 23:00:00,10153.933661588675,-1.8493720808930385e-06,0.01450245063585652,0.0033096245695658686,0.0,0.08869645011500628,0.08141558772963735
2023-12-04 00:00:00,10165.896207849393,-1.4356628834194033e-06,0.014502444636050695,0.0033096232003417786,0.0,0.0886964134204164,0.08141555404721154
2023-12-04 01:00:00,10179.141342460469,-1.5873499137395004e-06,0.014502446835886945,0.0033096237023694905,0.0,0.08869642687453332,0.08141556639691475
2023-12-04 02:00:00,10181.368635711407,-1.54312759539889e-06,0.014502446194554134,0.003309623556010031,0.0,0.08869642295216563,0.08141556279652411
2023-12-04 03:00:00,10171.030997903803,-1.3139462811909895e-06,0.014502442870860093,0.0033096227975051586,0.0,0.08869640262457615,0.0814155441375739
2023-12-04 04:00:00,10187.890863186143,-2.0186731112174315e-06,0.014502453091141312,0.0033096251298898494,0.0,0.088696465131437,0.08141560151340806
2023-12-04 05:00:00,10189.51933651711,-1.546007325615727e-06,0.014502446236317336,0.003309623565540869,0.0,0.08869642320758778,0.08141556303097933
2023-12-04 06:00:00,10202.199442371226,-1.7058981218158057e-06,0.014502448555128961,0.0033096240947201186,0.0,0.08869643738935372,0.08141557604860072
2023-12-04 07:00:00,10191.723568370939,-1.3684601466944634e-06,0.014502443661445392,0.0033096229779257373,0.0,0.08869640745976652,0.08141554857585599
2023-12-04 08:00:00,10207.08705842004,-1.8360981583593581e-06,0.014502450443351762,0.003309624525634089,0.0,0.08869644893765431,0.08141558664893117
2023-12-04 09:00:00,10194.129198604805,-1.5459535936374374e-06,0.014502446235538084,0.003309623565363037,0.0,0.08869642320282194,0.0814155630266047
2023-12-04 10:00:00,10204.383584421083,-1.2260104665012977e-06,0.014502441595574397,0.003309622506470425,0.0,0.08869639482497617,0.08141553697822293
2023-12-04 11:00:00,10150.041744723074,-6.513282323864277e-06,0.014502518274425141,0.0033096400054583373,0.0,0.08869686378998286,0.08141596744710411
2023-12-04 12:00:00,10156.592194859808,-2.168720834620353e-06,0.014502455267206104,0.003309625626492642,0.0,0.08869647844016851,0.08141561372966022
2023-12-04 13:00:00,10129.063424387257,-3.3577016004503843e-06,0.014502472510404369,0.0033096295615870678,0.0,0.08869658389892947,0.081415710531584
2023-12-04 14:00:00,10119.315610425516,-1.1710195655476318e-06,0.014502440798071132,0.0033096223244710884,0.0,0.08869638994747578,0.08141553250110395
2023-12-04 15:00:00,10113.606040460087,-8.243158933950541e-07,0.014502435770017509,0.003309621177011929,0.0,0.08869635919608633,0.0814155042740166
2023-12-04 16:00:00,10141.84816495411,-3.3964549018013755e-06,0.014502473072424965,0.003309629689846575,0.0,0.08869658733622658,0.08141571368672229
2023-12-04 17:00:00,10133.31016970638,-1.0406703449997443e-06,0.014502438907687312,0.0033096218930639488,0.0,0.08869637838595845,0.0814155218886417
2023-12-04 18:00:00,10134.092380774959,-3.602223677831173e-07,0.014502429039528537,0.0033096196410376155,0.0,0.08869631803266546,0.08141546648959457
2023-12-04 19:00:00,10141.579829511435,-9.005218539768117e-07,0.014502436875190552,0.003309621429225017,0.0,0.08869636595528368,0.08141551047836891
2023-12-04 20:00:00,10150.828487508617,-1.4554911321705555e-06,0.014502444923609192,0.0033096232659659062,0.0,0.08869641517911352,0.08141555566154174
2023-12-04 21:00:00,10153.435584265753,-5.02841368497727e-07,0.014502431107851516,0.0033096201130524984,0.0,0.08869633068245206,0.08141547810099288
2023-12-04 22:00:00,10159.451918538216,-1.4177245324923415e-06,0.014502444375900383,0.0033096231409725117,0.0,0.08869641182934677,0.08141555258674868
2023-12-04 23:00:00,10190.116929437494,-3.7597743108012175e-06,0.014502478341474721,0.0033096308923037986,0.0,0.08869661956153944,0.08141574326674249
2023-12-05 00:00:00,10207.252612173219,-2.191174295712418e-06,0.014502455592837131,0.0033096257008053557,0.0,0.08869648043171581,0.08141561555772654
2023-12-05 01:00:00,10204.467957734118,-2.8415452341971467e-06,0.014502465024839584,0.003309627853295845,0.0,0.08869653811749294,0.08141566850822729
2023-12-05 02:00:00,10186.3119541871,-2.1785687765609256e-06,0.01450245541002575,0.0033096256590857145,0.0,0.08869647931364817,0.0814156145314382
2023-12-05 03:00:00,10181.565530101916,-6.909148626537623e-07,0.014502433835376291,0.0033096207355047475,0.0,0.08869634736389242,0.0814154934130969
2023-12-05 04:00:00,10177.985611780272,-4.2773317032031106e-07,0.014502430018599582,0.003309619864472789,0.0,0.08869632402062765,0.0814154719860204
2023-12-05 05:00:00,10184.518823055201,-7.824745391647953e-07,0.01450243516321548,0.0033096210385327885,0.0,0.08869635548490765,0.08141550086747898
2023-12-05 06:00:00,10168.247467634075,-1.9466457059964756e-06,0.014502452046565213,0.003309624891505675,0.0,0.0886964587428483,0.08141559564924214
2023-12-05 07:00:00,10147.350825247686,-2.5048798581241673e-06,0.014502460142349514,0.0033096267390559484,0.0,0.08869650825636478,0.08141564109832199
2023-12-05 08:00:00,10147.151291385064,-1.2601456709573367e-07,0.0145024256429461,0.00330961886589878,0.0,0.08869629725929326,0.08141544742145482
2023-12-05 09:00:00,10147.527206050936,-7.759162216275221e-07,0.014502435068103833,0.003309621016827226,0.0,0.08869635490320833,0.08141550033352986
2023-12-05 10:00:00,10137.993167716413,-1.1439334473240863e-06,0.014502440405255859,0.003309622234826164,0.0,0.08869638754503213,0.08141553029587069
